Gmt time,Open,High,Low,Close,Volume
05.10.2020 15:23:00.000,115.208,115.248,115.167,115.238,2188009.9773
05.10.2020 15:24:00.000,115.247,115.288,115.237,115.257,1966680.0499
05.10.2020 15:25:00.000,115.258,115.278,115.227,115.238,2246449.9474
05.10.2020 15:26:00.000,115.238,115.288,115.238,115.258,2226160.0494
05.10.2020 15:27:00.000,115.268,115.288,115.117,115.157,3748990.0589
05.10.2020 15:28:00.000,115.167,115.238,115.138,115.207,3270430.088
05.10.2020 15:29:00.000,115.207,115.328,115.207,115.308,3749739.8853
05.10.2020 15:30:00.000,115.318,115.347,115.268,115.298,2326390.028
05.10.2020 15:31:00.000,115.287,115.298,115.207,115.228,2488739.9673
05.10.2020 15:32:00.000,115.228,115.258,115.177,115.237,2125430.1071
05.10.2020 15:33:00.000,115.248,115.248,115.197,115.218,1826660.037
05.10.2020 15:34:00.000,115.228,115.228,115.148,115.208,1804849.9823
05.10.2020 15:35:00.000,115.217,115.258,115.128,115.158,3169239.9979
05.10.2020 15:36:00.000,115.138,115.138,115.007,115.047,3224600.0767
05.10.2020 15:37:00.000,115.057,115.118,115.048,115.068,2866120.1
05.10.2020 15:38:00.000,115.077,115.118,115.047,115.078,2028009.8915
05.10.2020 15:39:00.000,115.088,115.108,115.017,115.027,2930010.0803
05.10.2020 15:40:00.000,115.028,115.028,114.927,114.968,3951550.0069
05.10.2020 15:41:00.000,114.968,115.107,114.967,115.087,2727240.0856
05.10.2020 15:42:00.000,115.098,115.138,115.077,115.078,2104099.9889
05.10.2020 15:43:00.000,115.078,115.078,115.017,115.038,2906430.006
05.10.2020 15:44:00.000,115.038,115.048,114.957,114.997,2427449.9416
05.10.2020 15:45:00.000,115.007,115.028,114.907,115.008,3587970.0184
05.10.2020 15:46:00.000,115.008,115.108,114.997,115.087,2467950.1057
05.10.2020 15:47:00.000,115.078,115.188,115.078,115.188,1707409.9779
05.10.2020 15:48:00.000,115.198,115.208,115.147,115.167,1924600.0051
05.10.2020 15:49:00.000,115.167,115.208,115.158,115.158,1106160.0447
05.10.2020 15:50:00.000,115.157,115.168,115.077,115.077,2706640.0051
05.10.2020 15:51:00.000,115.078,115.078,115.017,115.027,2366389.9899
05.10.2020 15:52:00.000,115.027,115.068,115.017,115.047,2486680.0308
05.10.2020 15:53:00.000,115.058,115.088,115.037,115.077,1987470.0308
05.10.2020 15:54:00.000,115.078,115.078,114.977,115.007,2690340.0421
05.10.2020 15:55:00.000,115.018,115.068,114.977,115.068,2006409.8835
05.10.2020 15:56:00.000,115.068,115.088,115.027,115.048,2507450.1038
05.10.2020 15:57:00.000,115.047,115.118,115.017,115.108,1744099.9746
05.10.2020 15:58:00.000,115.118,115.138,115.097,115.127,1544639.945
05.10.2020 15:59:00.000,115.107,115.188,115.097,115.158,1683349.967
05.10.2020 16:00:00.000,115.168,115.178,115.137,115.168,1386160.0161
05.10.2020 16:01:00.000,115.148,115.157,115.077,115.097,2144579.8874
05.10.2020 16:02:00.000,115.107,115.158,115.087,115.107,1546429.9917
05.10.2020 16:03:00.000,115.097,115.118,115.057,115.078,1744349.9565
05.10.2020 16:04:00.000,115.068,115.128,115.067,115.107,1126909.9712
05.10.2020 16:05:00.000,115.117,115.238,115.107,115.238,1892789.9599
05.10.2020 16:06:00.000,115.247,115.287,115.247,115.247,1964640.0213
05.10.2020 16:07:00.000,115.247,115.248,115.197,115.217,1625659.9426
05.10.2020 16:08:00.000,115.218,115.278,115.208,115.258,1126719.9516
05.10.2020 16:09:00.000,115.268,115.278,115.257,115.267,1461789.9656
05.10.2020 16:10:00.000,115.278,115.298,115.267,115.287,1340499.9971
05.10.2020 16:11:00.000,115.297,115.458,115.287,115.448,1807469.964
05.10.2020 16:12:00.000,115.438,115.478,115.387,115.437,3127490.0436
05.10.2020 16:13:00.000,115.438,115.458,115.397,115.447,1244079.9475
05.10.2020 16:14:00.000,115.457,115.477,115.397,115.418,1604120.0161
05.10.2020 16:15:00.000,115.407,115.447,115.337,115.418,2387470.0069
05.10.2020 16:16:00.000,115.427,115.438,115.368,115.378,2087470.0546
05.10.2020 16:17:00.000,115.388,115.448,115.387,115.448,1343870.0438
05.10.2020 16:18:00.000,115.458,115.648,115.447,115.647,2769030.0941
05.10.2020 16:19:00.000,115.647,115.678,115.617,115.627,2230050.087
05.10.2020 16:20:00.000,115.627,115.648,115.577,115.648,2405179.9774
05.10.2020 16:21:00.000,115.657,115.738,115.657,115.737,2125159.9789
05.10.2020 16:22:00.000,115.738,115.767,115.678,115.697,2425640.1062
05.10.2020 16:23:00.000,115.707,115.708,115.627,115.647,2050070.0474
05.10.2020 16:24:00.000,115.647,115.708,115.647,115.678,1686139.9412
05.10.2020 16:25:00.000,115.667,115.688,115.597,115.637,2166990.0417
05.10.2020 16:26:00.000,115.647,115.668,115.618,115.627,2086159.9445
05.10.2020 16:27:00.000,115.638,115.638,115.607,115.618,1425950.0504
05.10.2020 16:28:00.000,115.618,115.658,115.598,115.618,1968760.0136
05.10.2020 16:29:00.000,115.628,115.708,115.607,115.697,1664620.0418
05.10.2020 16:30:00.000,115.697,115.718,115.637,115.657,2389719.9631
05.10.2020 16:31:00.000,115.667,115.668,115.557,115.618,3167720.0794
05.10.2020 16:32:00.000,115.608,115.658,115.597,115.607,1847200.036
05.10.2020 16:33:00.000,115.608,115.647,115.597,115.618,1963580.0123
05.10.2020 16:34:00.000,115.617,115.648,115.607,115.648,1843330.0257
05.10.2020 16:35:00.000,115.657,115.657,115.567,115.617,2285350.0843
05.10.2020 16:36:00.000,115.607,115.607,115.517,115.557,2303580.0457
05.10.2020 16:37:00.000,115.558,115.628,115.547,115.588,1845350.0271
05.10.2020 16:38:00.000,115.587,115.588,115.537,115.558,1983080.0295
05.10.2020 16:39:00.000,115.558,115.608,115.547,115.597,2065370.0829
05.10.2020 16:40:00.000,115.608,115.707,115.598,115.677,2302789.9265
05.10.2020 16:41:00.000,115.687,115.738,115.678,115.687,1205600.0233
05.10.2020 16:42:00.000,115.688,115.717,115.677,115.678,1203600.049
05.10.2020 16:43:00.000,115.668,115.708,115.607,115.617,2003580.0934
05.10.2020 16:44:00.000,115.618,115.688,115.577,115.687,2544579.9828
05.10.2020 16:45:00.000,115.687,115.698,115.647,115.648,2322040.081
05.10.2020 16:46:00.000,115.657,115.658,115.558,115.588,2886640.0719
05.10.2020 16:47:00.000,115.587,115.647,115.587,115.638,1304309.9642
05.10.2020 16:48:00.000,115.647,115.657,115.597,115.607,1244310.0214
05.10.2020 16:49:00.000,115.608,115.638,115.587,115.638,1121770.0243
05.10.2020 16:50:00.000,115.637,115.667,115.598,115.598,1184640.0499
05.10.2020 16:51:00.000,115.598,115.637,115.567,115.627,1345119.9532
05.10.2020 16:52:00.000,115.618,115.688,115.618,115.677,1224619.9846
05.10.2020 16:53:00.000,115.677,115.818,115.668,115.807,1606870.0552
05.10.2020 16:54:00.000,115.817,115.827,115.758,115.758,1663290.0238
05.10.2020 16:55:00.000,115.758,115.808,115.758,115.787,1562559.9623
05.10.2020 16:56:00.000,115.797,115.808,115.727,115.758,1281000.0181
05.10.2020 16:57:00.000,115.768,115.787,115.747,115.767,1324079.9904
05.10.2020 16:58:00.000,115.767,115.808,115.747,115.747,1725309.968
05.10.2020 16:59:00.000,115.738,115.818,115.738,115.808,943560.0042
05.10.2020 17:00:00.000,115.807,115.868,115.807,115.838,1865079.999
05.10.2020 17:01:00.000,115.838,115.868,115.837,115.857,1923040.0324
05.10.2020 17:02:00.000,115.858,115.878,115.827,115.867,1584310.0548
05.10.2020 17:03:00.000,115.878,115.938,115.877,115.938,983039.9752
05.10.2020 17:04:00.000,115.928,115.948,115.888,115.918,1042060.0176
05.10.2020 17:05:00.000,115.908,115.988,115.898,115.937,2561520.0996
05.10.2020 17:06:00.000,115.947,115.988,115.938,115.977,2163830.0419
05.10.2020 17:07:00.000,115.968,115.968,115.938,115.938,1442810.0586
05.10.2020 17:08:00.000,115.948,115.948,115.907,115.927,1363059.9976
05.10.2020 17:09:00.000,115.927,115.928,115.857,115.888,1663290.0238
05.10.2020 17:10:00.000,115.897,115.908,115.867,115.898,1121749.9971
05.10.2020 17:11:00.000,115.897,115.968,115.897,115.958,1243350.029
05.10.2020 17:12:00.000,115.958,115.968,115.927,115.958,1044080.019
05.10.2020 17:13:00.000,115.967,115.968,115.917,115.937,1023329.9732
05.10.2020 17:14:00.000,115.947,116.088,115.938,116.068,1623579.9789
05.10.2020 17:15:00.000,116.068,116.088,116.037,116.058,1605370.0447
05.10.2020 17:16:00.000,116.058,116.058,115.968,116.008,2162270.0691
05.10.2020 17:17:00.000,116.018,116.037,115.897,115.928,2345639.9441
05.10.2020 17:18:00.000,115.918,115.948,115.907,115.947,1526579.9761
05.10.2020 17:19:00.000,115.958,115.958,115.877,115.877,1164350.0328
05.10.2020 17:20:00.000,115.887,115.898,115.807,115.847,2845119.9532
05.10.2020 17:21:00.000,115.837,115.837,115.758,115.807,2203520.0596
05.10.2020 17:22:00.000,115.807,115.828,115.747,115.817,2085099.9355
05.10.2020 17:23:00.000,115.817,115.848,115.787,115.848,1705890.0595
05.10.2020 17:24:00.000,115.848,115.848,115.807,115.818,1321269.989
05.10.2020 17:25:00.000,115.818,115.868,115.767,115.838,1685080.0514
05.10.2020 17:26:00.000,115.837,115.938,115.827,115.907,1704100.0128
05.10.2020 17:27:00.000,115.908,115.918,115.867,115.918,1685369.9684
05.10.2020 17:28:00.000,115.908,115.918,115.857,115.868,1363870.0247
05.10.2020 17:29:00.000,115.877,115.948,115.877,115.888,1322540.0448
05.10.2020 17:30:00.000,115.888,115.938,115.727,115.747,3364289.999
05.10.2020 17:31:00.000,115.747,115.778,115.678,115.767,2386850.1186
05.10.2020 17:32:00.000,115.778,115.778,115.707,115.728,2463560.1044
05.10.2020 17:33:00.000,115.727,115.758,115.697,115.728,2504519.9394
05.10.2020 17:34:00.000,115.727,115.768,115.698,115.757,2087100.029
05.10.2020 17:35:00.000,115.758,115.797,115.717,115.727,1164369.9408
05.10.2020 17:36:00.000,115.728,115.748,115.677,115.697,2484829.9026
05.10.2020 17:37:00.000,115.698,115.748,115.677,115.718,2487950.0866
05.10.2020 17:38:00.000,115.717,115.768,115.707,115.758,1662060.0224
05.10.2020 17:39:00.000,115.747,115.818,115.747,115.767,1623579.9789
05.10.2020 17:40:00.000,115.768,115.808,115.737,115.788,1644870.0428
05.10.2020 17:41:00.000,115.788,115.818,115.767,115.767,1805080.0562
05.10.2020 17:42:00.000,115.767,115.797,115.737,115.757,1423060.0595
05.10.2020 17:43:00.000,115.757,115.758,115.687,115.708,1762079.9541
05.10.2020 17:44:00.000,115.717,115.758,115.717,115.738,1243289.9475
05.10.2020 17:45:00.000,115.737,115.748,115.697,115.747,1585639.9536
05.10.2020 17:46:00.000,115.747,115.757,115.667,115.708,1544350.028
05.10.2020 17:47:00.000,115.708,115.708,115.607,115.647,2526119.9474
05.10.2020 17:48:00.000,115.648,115.658,115.577,115.618,1504060.03
05.10.2020 17:49:00.000,115.627,115.698,115.607,115.688,2147119.9989
05.10.2020 17:50:00.000,115.688,115.698,115.647,115.667,1404060.0061
05.10.2020 17:51:00.000,115.678,115.718,115.647,115.677,2307950.0198
05.10.2020 17:52:00.000,115.668,115.677,115.617,115.617,1683040.0229
05.10.2020 17:53:00.000,115.627,115.628,115.588,115.607,1644330.0247
05.10.2020 17:54:00.000,115.608,115.628,115.557,115.618,1865100.0261
05.10.2020 17:55:00.000,115.607,115.608,115.547,115.548,1782539.9637
05.10.2020 17:56:00.000,115.548,115.548,115.407,115.417,3749680.0423
05.10.2020 17:57:00.000,115.418,115.418,115.327,115.377,2050299.8829
05.10.2020 17:58:00.000,115.377,115.418,115.358,115.388,1865560.0548
05.10.2020 17:59:00.000,115.388,115.488,115.387,115.467,2405309.9155
05.10.2020 18:00:00.000,115.468,115.487,115.437,115.448,2486140.0127
05.10.2020 18:01:00.000,115.448,115.458,115.317,115.368,3649679.8992
05.10.2020 18:02:00.000,115.367,115.388,115.337,115.348,1943789.959
05.10.2020 18:03:00.000,115.348,115.358,115.207,115.218,3266370.0581
05.10.2020 18:04:00.000,115.217,115.288,115.167,115.288,2325099.9451
05.10.2020 18:05:00.000,115.287,115.348,115.268,115.268,1946140.0509
05.10.2020 18:06:00.000,115.278,115.318,115.237,115.298,2265870.0943
05.10.2020 18:07:00.000,115.287,115.338,115.268,115.298,1724040.0314
05.10.2020 18:08:00.000,115.288,115.378,115.257,115.378,1843060.0166
05.10.2020 18:09:00.000,115.387,115.398,115.358,115.358,1383849.9784
05.10.2020 18:10:00.000,115.347,115.408,115.327,115.398,2487099.8859
05.10.2020 18:11:00.000,115.388,115.388,115.327,115.347,2106139.8983
05.10.2020 18:12:00.000,115.348,115.378,115.327,115.378,1522770.0472
05.10.2020 18:13:00.000,115.387,115.408,115.387,115.398,1402060.0319
05.10.2020 18:14:00.000,115.398,115.408,115.368,115.388,1021770.0005
05.10.2020 18:15:00.000,115.388,115.388,115.347,115.368,682309.9852
05.10.2020 18:16:00.000,115.358,115.418,115.347,115.378,2345370.0542
05.10.2020 18:17:00.000,115.377,115.438,115.367,115.387,1965620.0409
05.10.2020 18:18:00.000,115.378,115.388,115.357,115.368,1985120.0581
05.10.2020 18:19:00.000,115.367,115.377,115.268,115.327,3084330.0819
05.10.2020 18:20:00.000,115.328,115.328,115.267,115.298,1663560.0328
05.10.2020 18:21:00.000,115.307,115.367,115.297,115.327,1866889.9536
05.10.2020 18:22:00.000,115.338,115.357,115.327,115.347,881810.0095
05.10.2020 18:23:00.000,115.348,115.368,115.317,115.348,1666100.0252
05.10.2020 18:24:00.000,115.357,115.418,115.357,115.377,1223809.9575
05.10.2020 18:25:00.000,115.388,115.457,115.377,115.428,1384850.0252
05.10.2020 18:26:00.000,115.408,115.448,115.377,115.377,1522060.0367
05.10.2020 18:27:00.000,115.377,115.377,115.208,115.258,3084810.0185
05.10.2020 18:28:00.000,115.268,115.268,115.198,115.268,3110179.9011
05.10.2020 18:29:00.000,115.267,115.288,115.237,115.237,1724599.9575
05.10.2020 18:30:00.000,115.247,115.388,115.227,115.377,2490449.9054
05.10.2020 18:31:00.000,115.388,115.478,115.387,115.437,2889389.9918
05.10.2020 18:32:00.000,115.438,115.448,115.398,115.428,1406180.0241
05.10.2020 18:33:00.000,115.417,115.548,115.417,115.468,2846390.0089
05.10.2020 18:34:00.000,115.458,115.527,115.447,115.498,2066809.8927
05.10.2020 18:35:00.000,115.477,115.518,115.477,115.507,2383599.9966
05.10.2020 18:36:00.000,115.508,115.567,115.477,115.488,2345139.9803
05.10.2020 18:37:00.000,115.487,115.588,115.467,115.587,3868700.0275
05.10.2020 18:38:00.000,115.588,115.618,115.537,115.618,2625099.8974
05.10.2020 18:39:00.000,115.617,115.648,115.598,115.628,981289.9828
05.10.2020 18:40:00.000,115.628,115.638,115.577,115.618,2347450.0179
05.10.2020 18:41:00.000,115.618,115.628,115.597,115.618,1224869.9665
05.10.2020 18:42:00.000,115.618,115.628,115.577,115.608,1402519.9413
05.10.2020 18:43:00.000,115.618,115.627,115.577,115.588,1406430.006
05.10.2020 18:44:00.000,115.587,115.668,115.587,115.628,1424810.0519
05.10.2020 18:45:00.000,115.617,115.687,115.617,115.628,1644350.0519
05.10.2020 18:46:00.000,115.638,115.658,115.627,115.647,1344910.0256
05.10.2020 18:47:00.000,115.648,115.658,115.617,115.618,1724889.9937
05.10.2020 18:48:00.000,115.617,115.658,115.577,115.657,2044059.9918
05.10.2020 18:49:00.000,115.658,115.678,115.627,115.668,1423310.0414
05.10.2020 18:50:00.000,115.658,115.778,115.647,115.768,1667410.0161
05.10.2020 18:51:00.000,115.758,115.758,115.697,115.717,2365099.9069
05.10.2020 18:52:00.000,115.707,115.758,115.677,115.697,1764099.9556
05.10.2020 18:53:00.000,115.697,115.758,115.697,115.747,1122769.9518
05.10.2020 18:54:00.000,115.737,115.798,115.737,115.747,2204080.1048
05.10.2020 18:55:00.000,115.748,115.788,115.718,115.727,2562520.0272
05.10.2020 18:56:00.000,115.728,115.738,115.687,115.688,1502810.0014
05.10.2020 18:57:00.000,115.687,115.718,115.677,115.688,1483330.0114
05.10.2020 18:58:00.000,115.688,115.838,115.657,115.808,3546869.9932
05.10.2020 18:59:00.000,115.818,115.967,115.787,115.957,4046060.0853
05.10.2020 19:00:00.000,115.947,115.997,115.907,115.938,3605619.9074
05.10.2020 19:01:00.000,115.928,115.928,115.868,115.918,2187099.9336
05.10.2020 19:02:00.000,115.917,115.998,115.907,115.988,2485810.0414
05.10.2020 19:03:00.000,115.998,116.018,115.957,115.988,1243579.9837
05.10.2020 19:04:00.000,116.008,116.028,115.978,116.007,1402809.9775
05.10.2020 19:05:00.000,116.018,116.018,115.977,116.008,2023580.0743
05.10.2020 19:06:00.000,116.008,116.028,115.967,115.977,2326139.9269
05.10.2020 19:07:00.000,115.978,116.008,115.957,115.978,1766160.0113
05.10.2020 19:08:00.000,115.988,116.058,115.988,116.038,1826159.9541
05.10.2020 19:09:00.000,116.047,116.147,116.038,116.138,2404079.9141
05.10.2020 19:10:00.000,116.137,116.168,116.107,116.158,1641790.0324
05.10.2020 19:11:00.000,116.167,116.227,116.157,116.207,3425369.978
05.10.2020 19:12:00.000,116.197,116.288,116.178,116.278,2225640.0585
05.10.2020 19:13:00.000,116.268,116.268,116.187,116.208,2906389.9517
05.10.2020 19:14:00.000,116.217,116.297,116.217,116.277,1643579.9599
05.10.2020 19:15:00.000,116.288,116.388,116.277,116.308,2688760.0422
05.10.2020 19:16:00.000,116.317,116.338,116.277,116.317,1841789.9609
05.10.2020 19:17:00.000,116.328,116.328,116.267,116.268,1384600.0433
05.10.2020 19:18:00.000,116.258,116.278,116.187,116.238,2367199.8978
05.10.2020 19:19:00.000,116.228,116.308,116.228,116.308,1404099.9413
05.10.2020 19:20:00.000,116.307,116.318,116.277,116.307,1663329.9589
05.10.2020 19:21:00.000,116.318,116.338,116.227,116.268,2523060.0834
05.10.2020 19:22:00.000,116.267,116.278,116.188,116.208,2286429.882
05.10.2020 19:23:00.000,116.207,116.208,116.158,116.178,2224639.8926
05.10.2020 19:24:00.000,116.188,116.258,116.177,116.227,1985120.0581
05.10.2020 19:25:00.000,116.218,116.268,116.177,116.197,2386660.099
05.10.2020 19:26:00.000,116.207,116.268,116.207,116.248,1382580.0419
05.10.2020 19:27:00.000,116.247,116.338,116.237,116.327,2246429.9202
05.10.2020 19:28:00.000,116.328,116.338,116.268,116.288,1642539.978
05.10.2020 19:29:00.000,116.297,116.327,116.247,116.308,1463580.0123
05.10.2020 19:30:00.000,116.298,116.307,116.247,116.278,1762789.9647
05.10.2020 19:31:00.000,116.268,116.298,116.257,116.287,1584310.0548
05.10.2020 19:32:00.000,116.307,116.388,116.297,116.387,2926909.9236
05.10.2020 19:33:00.000,116.388,116.408,116.338,116.368,3587719.9173
05.10.2020 19:34:00.000,116.358,116.367,116.297,116.297,1943580.0314
05.10.2020 19:35:00.000,116.298,116.338,116.257,116.267,2343329.9065
05.10.2020 19:36:00.000,116.267,116.278,116.168,116.187,2802789.9265
05.10.2020 19:37:00.000,116.188,116.258,116.187,116.257,1343580.0076
05.10.2020 19:38:00.000,116.268,116.308,116.248,116.267,1984599.9479
05.10.2020 19:39:00.000,116.277,116.278,116.068,116.158,2489259.9583
05.10.2020 19:40:00.000,116.158,116.208,116.097,116.188,2229180.0976
05.10.2020 19:41:00.000,116.187,116.238,116.138,116.187,1445659.9951
05.10.2020 19:42:00.000,116.188,116.217,116.138,116.148,1804810.0471
05.10.2020 19:43:00.000,116.157,116.198,116.097,116.187,1285390.0194
05.10.2020 19:44:00.000,116.198,116.237,116.167,116.177,1424600.0051
05.10.2020 19:45:00.000,116.168,116.218,116.147,116.208,1816120.0285
05.10.2020 19:46:00.000,116.208,116.248,116.157,116.197,2104619.9799
05.10.2020 19:47:00.000,116.188,116.257,116.167,116.247,1101019.9785
05.10.2020 19:48:00.000,116.268,116.318,116.208,116.307,2606139.8983
05.10.2020 19:49:00.000,116.318,116.338,116.267,116.328,3266079.9026
05.10.2020 19:50:00.000,116.338,116.468,116.338,116.468,3885580.0629
05.10.2020 19:51:00.000,116.478,116.478,116.447,116.458,2364269.9718
05.10.2020 19:52:00.000,116.457,116.468,116.387,116.418,2524349.9279
05.10.2020 19:53:00.000,116.417,116.418,116.287,116.318,3185600.0423
05.10.2020 19:54:00.000,116.308,116.438,116.307,116.427,3525579.9294
05.10.2020 19:55:00.000,116.428,116.438,116.318,116.348,3705100.0595
05.10.2020 19:56:00.000,116.357,116.418,116.327,116.357,2843060.0166
05.10.2020 19:57:00.000,116.338,116.478,116.317,116.458,3487159.9674
05.10.2020 19:58:00.000,116.467,116.577,116.437,116.508,3506680.0117
05.10.2020 19:59:00.000,116.497,116.618,116.368,116.467,6033780.098
06.10.2020 13:30:00.000,115.658,115.988,115.577,115.857,7002560.1387
06.10.2020 13:31:00.000,115.838,116.077,115.797,115.937,6960289.9551
06.10.2020 13:32:00.000,115.947,116.068,115.837,115.907,7621580.1239
06.10.2020 13:33:00.000,115.907,116.068,115.698,115.748,7375090.1222
06.10.2020 13:34:00.000,115.757,115.798,115.627,115.737,6415880.2032
06.10.2020 13:35:00.000,115.748,115.837,115.687,115.687,6109700.2029
