INFO:root:Ticker APPL, Size 102, Market Value Bought 114.5499054, Market Value Sold None Enter Time 2020-05-10 13:59:00 Sell Time None Trande UP Profit 34.485649199999074
INFO:root:Ticker APPL, Size 93, Market Value Bought 114.6099174, Market Value Sold None Enter Time 2020-05-10 14:00:00 Sell Time None Trande UP Profit 25.86168179999912
INFO:root:Ticker APPL, Size 84, Market Value Bought 114.6999354, Market Value Sold None Enter Time 2020-05-10 14:01:00 Sell Time None Trande UP Profit 15.797426399999154
INFO:root:Ticker APPL, Size 76, Market Value Bought 114.7209396, Market Value Sold None Enter Time 2020-05-10 14:02:00 Sell Time None Trande UP Profit 12.696590399999764
INFO:root:Ticker APPL, Size 68, Market Value Bought 114.7609476, Market Value Sold None Enter Time 2020-05-10 14:03:00 Sell Time None Trande UP Profit 8.63956319999977
INFO:root:Ticker APPL, Size 61, Market Value Bought 114.71093759999998, Market Value Sold None Enter Time 2020-05-10 14:04:00 Sell Time None Trande UP Profit 10.800806400000681
INFO:root:Ticker APPL, Size 55, Market Value Bought 114.67993140000002, Market Value Sold None Enter Time 2020-05-10 14:05:00 Sell Time None Trande UP Profit 11.443772999998671
INFO:root:Ticker APPL, Size 50, Market Value Bought 114.7209396, Market Value Sold None Enter Time 2020-05-10 14:06:00 Sell Time None Trande UP Profit 8.353019999999844
INFO:root:Ticker APPL, Size 49, Market Value Bought 114.7309416, Market Value Sold None Enter Time 2020-05-10 14:07:00 Sell Time None Trande UP Profit 7.695861599999844
INFO:root:Ticker APPL, Size 171, Market Value Bought 114.23084159999999, Market Value Sold None Enter Time 2020-05-10 13:54:00 Sell Time None Trande UP Profit 110.4930864000032
INFO:root:Ticker APPL, Size 154, Market Value Bought 114.4398834, Market Value Sold None Enter Time 2020-05-10 13:55:00 Sell Time None Trande UP Profit 67.31595640000157
INFO:root:Ticker APPL, Size 140, Market Value Bought 114.42087959999999, Market Value Sold None Enter Time 2020-05-10 13:56:00 Sell Time None Trande UP Profit 63.85685600000244
INFO:root:Ticker APPL, Size 125, Market Value Bought 114.6309216, Market Value Sold None Enter Time 2020-05-10 13:57:00 Sell Time None Trande UP Profit 30.759800000002002
INFO:root:Ticker APPL, Size 113, Market Value Bought 114.5299014, Market Value Sold None Enter Time 2020-05-10 13:58:00 Sell Time None Trande UP Profit 39.22214180000108
INFO:root:Ticker APPL, Size 102, Market Value Bought 114.5499054, Market Value Sold None Enter Time 2020-05-10 13:59:00 Sell Time None Trande UP Profit 33.363649200000964
INFO:root:Ticker APPL, Size 93, Market Value Bought 114.6099174, Market Value Sold None Enter Time 2020-05-10 14:00:00 Sell Time None Trande UP Profit 24.838681800000842
INFO:root:Ticker APPL, Size 84, Market Value Bought 114.6999354, Market Value Sold None Enter Time 2020-05-10 14:01:00 Sell Time None Trande UP Profit 14.87342640000071
INFO:root:Ticker APPL, Size 76, Market Value Bought 114.7209396, Market Value Sold None Enter Time 2020-05-10 14:02:00 Sell Time None Trande UP Profit 11.860590400001172
INFO:root:Ticker APPL, Size 68, Market Value Bought 114.7609476, Market Value Sold None Enter Time 2020-05-10 14:03:00 Sell Time None Trande UP Profit 7.8915632000010305
